Task,Trial,Problem,Operation_answer,next_level.thisRepN,next_level.thisTrialN,next_level.thisN,next_level.thisIndex,next_letter.thisRepN,next_letter.thisTrialN,next_letter.thisN,next_letter.thisIndex,repeat_practice.thisRepN,repeat_practice.thisTrialN,repeat_practice.thisN,repeat_practice.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,span_recall_prac.thisRepN,span_recall_prac.thisTrialN,span_recall_prac.thisN,span_recall_prac.thisIndex,span_size_prac.thisRepN,span_size_prac.thisTrialN,span_size_prac.thisN,span_size_prac.thisIndex,repeat_if_wrong_prac.thisRepN,repeat_if_wrong_prac.thisTrialN,repeat_if_wrong_prac.thisN,repeat_if_wrong_prac.thisIndex,span_recall.thisRepN,span_recall.thisTrialN,span_recall.thisN,span_recall.thisIndex,span_size.thisRepN,span_size.thisTrialN,span_size.thisN,span_size.thisIndex,repeat_if_wrong.thisRepN,repeat_if_wrong.thisTrialN,repeat_if_wrong.thisN,repeat_if_wrong.thisIndex,instructions_2.started,instructions_2.stopped,key_resp_4.keys,key_resp_4.rt,key_resp_4.started,key_resp_4.stopped,text_2.started,text_2.stopped,simple_recall,key_resp_5.keys,key_resp_5.rt,key_resp_5.started,key_resp_5.stopped,text_feedback.started,text_feedback.stopped,simple_recall_corr,simple_recall_corrkeys,instructions_3.started,instructions_3.stopped,instructions.started,instructions.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.started,key_resp_2.stopped,digit_answer,operation.started,operation.stopped,key_resp.keys,key_resp.corr,key_resp.rt,key_resp.started,key_resp.stopped,operation_feedback.started,operation_feedback.stopped,RT_list,instructions_8.started,instructions_8.stopped,feedback_msg.started,feedback_msg.stopped,processing_score,sumRT,meanRT,sumdiff,sd,RT,feedback_msg_2.started,feedback_msg_2.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.started,key_resp_3.stopped,instructions_4.started,instructions_4.stopped,key_resp_6.keys,key_resp_6.rt,key_resp_6.started,key_resp_6.stopped,operation_3.started,operation_3.stopped,key_resp_11.keys,key_resp_11.corr,key_resp_11.rt,key_resp_11.started,key_resp_11.stopped,operation_feedback_2.started,operation_feedback_2.stopped,instructions_9.started,instructions_9.stopped,operation_correct,feedback_msg_4.started,feedback_msg_4.stopped,operation_4.started,operation_4.stopped,text_3.started,text_3.stopped,complex_recall_prac,key_resp_9.keys,key_resp_9.corr,key_resp_9.rt,key_resp_9.started,key_resp_9.stopped,text_feedback_3.started,text_feedback_3.stopped,instructions_6.started,instructions_6.stopped,complex_prac_corr,feedback_msg_3.started,feedback_msg_3.stopped,instructions_7.started,instructions_7.stopped,key_resp_10.keys,key_resp_10.rt,key_resp_10.started,key_resp_10.stopped,operation_2.started,operation_2.stopped,key_resp_7.keys,key_resp_7.corr,key_resp_7.rt,key_resp_7.started,key_resp_7.stopped,operation_feedback_3.started,operation_feedback_3.stopped,instructions_10.started,instructions_10.stopped,feedback_msg_5.started,feedback_msg_5.stopped,operation_5.started,operation_5.stopped,text.started,text.stopped,complex_recall,key_resp_8.keys,key_resp_8.corr,key_resp_8.rt,key_resp_8.started,key_resp_8.stopped,text_feedback_2.started,text_feedback_2.stopped,complex_recall_corr,complex_recall_corrkeys,instructions_5.started,instructions_5.stopped,finish.started,finish.stopped,key_resp_12.keys,key_resp_12.rt,key_resp_12.started,key_resp_12.stopped,participant,session,date,expName,psychopyVersion,frameRate,
,,,,10,0,10,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,139.2279810999753,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P1,001,2019_Nov_12_1124,test_final,3.1.5,60.01925418360969,
,,,,10,0,10,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,140.52720979996957,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P1,001,2019_Nov_12_1124,test_final,3.1.5,60.01925418360969,
,,,,10,0,10,0,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,141.82591570005752,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P1,001,2019_Nov_12_1124,test_final,3.1.5,60.01925418360969,
,,,,10,0,10,0,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,143.1248039000202,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P1,001,2019_Nov_12_1124,test_final,3.1.5,60.01925418360969,
,,,,10,0,10,0,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,144.42347769998014,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P1,001,2019_Nov_12_1124,test_final,3.1.5,60.01925418360969,
,,,,10,0,10,0,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,145.72168299998157,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P1,001,2019_Nov_12_1124,test_final,3.1.5,60.01925418360969,
,,,,11,0,11,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,153.26472870004363,None,lhxqjz,"['l', 'h', 'x', 'q', 'j', 'z']","[0.8605097000254318, 1.4494243999943137, 2.924651699955575, 4.055136000039056, 4.621565200039186, 5.13139770005364, 5.693909900030121]",147.02079480001703,None,147.02079480001703,None,0,LHKXQJZ,147.02079480001703,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P1,001,2019_Nov_12_1124,test_final,3.1.5,60.01925418360969,
,,,,11,0,11,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,154.57992400007788,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P1,001,2019_Nov_12_1124,test_final,3.1.5,60.01925418360969,
,,,,11,0,11,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,155.87879089999478,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P1,001,2019_Nov_12_1124,test_final,3.1.5,60.01925418360969,
,,,,11,0,11,0,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,157.1774391999934,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P1,001,2019_Nov_12_1124,test_final,3.1.5,60.01925418360969,
,,,,11,0,11,0,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,158.47621280001476,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P1,001,2019_Nov_12_1124,test_final,3.1.5,60.01925418360969,
,,,,11,0,11,0,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,159.77461209998,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P1,001,2019_Nov_12_1124,test_final,3.1.5,60.01925418360969,
,,,,11,0,11,0,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,161.07359809998889,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P1,001,2019_Nov_12_1124,test_final,3.1.5,60.01925418360969,
,,,,12,0,12,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,168.33315479999874,None,vrkjxs,"['v', 'r', 'k', 'j', 'x', 's']","[1.3861854000715539, 2.0801549999741837, 3.648356399964541, 4.128231700044125, 4.52433160005603, 5.011495099985041, 5.404009800055064]",162.37241129996255,None,162.37241129996255,None,0,VRKJXSL,162.37241129996255,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P1,001,2019_Nov_12_1124,test_final,3.1.5,60.01925418360969,
,,,,12,0,12,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,169.64838080003392,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P1,001,2019_Nov_12_1124,test_final,3.1.5,60.01925418360969,
,,,,12,0,12,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,170.94726990000345,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P1,001,2019_Nov_12_1124,test_final,3.1.5,60.01925418360969,
,,,,12,0,12,0,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,172.24581370002124,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P1,001,2019_Nov_12_1124,test_final,3.1.5,60.01925418360969,
,,,,12,0,12,0,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,173.54465709999204,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P1,001,2019_Nov_12_1124,test_final,3.1.5,60.01925418360969,
,,,,12,0,12,0,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,174.84341720002703,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P1,001,2019_Nov_12_1124,test_final,3.1.5,60.01925418360969,
,,,,12,0,12,0,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,176.1421329000732,175.6256387999747,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P1,001,2019_Nov_12_1124,test_final,3.1.5,60.01925418360969,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,vjskrz,"['v', 'j', 's', 'k', 'r', 'z']","[1.930374599993229, 2.5300746000139043, 5.327430699951947, 5.863247600034811, 6.241569999954663, 6.736812199931592, 7.193708500009961]",177.44096040003933,None,177.44096040003933,None,0,VJZRKHX,177.44096040003933,None,185.2001436999999,None,space,5.2112696000840515,185.2001436999999,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P1,001,2019_Nov_12_1124,test_final,3.1.5,60.01925418360969,
Practice,9,(4/2) + 5,7,,,,,,,,,0,0,0,0,0,0,0,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,191.0607208000729,None,['7'],0,[2.3867616000352427],191.0607208000729,None,191.0607208000729,None,[2.3867616000352427],191.0607208000729,None,193.9913844000548,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P1,001,2019_Nov_12_1124,test_final,3.1.5,60.01925418360969,
Practice,7,(4x6) - 17,7,,,,,,,,,0,0,0,0,0,1,1,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,195.5062215999933,None,['7'],0,[11.076642100000754],195.5062215999933,None,195.5062215999933,None,"[2.3867616000352427, 11.076642100000754]",195.5062215999933,None,207.1280407999875,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P1,001,2019_Nov_12_1124,test_final,3.1.5,60.01925418360969,
Practice,4,(4x4) - 14,2,,,,,,,,,0,0,0,0,0,2,2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,208.62665320001543,None,['2'],0,[2.373790099984035],208.62665320001543,None,208.62665320001543,None,"[2.3867616000352427, 11.076642100000754, 2.373790099984035]",208.62665320001543,None,211.5408389000222,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P1,001,2019_Nov_12_1124,test_final,3.1.5,60.01925418360969,
Practice,6,(2x6) - 8,4,,,,,,,,,0,0,0,0,0,3,3,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,213.03959890000988,None,['8'],0,[1.711826500017196],213.03959890000988,None,213.03959890000988,None,"[2.3867616000352427, 11.076642100000754, 2.373790099984035, 1.711826500017196]",213.03959890000988,None,215.28691390005406,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P1,001,2019_Nov_12_1124,test_final,3.1.5,60.01925418360969,
Practice,8,(3/3) + 5,6,,,,,,,,,0,0,0,0,0,4,4,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,216.785604899982,None,['6'],0,[3.937675500055775],216.785604899982,None,216.785604899982,None,"[2.3867616000352427, 11.076642100000754, 2.373790099984035, 1.711826500017196, 3.937675500055775]",216.785604899982,None,221.2645051999716,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P1,001,2019_Nov_12_1124,test_final,3.1.5,60.01925418360969,
Practice,1,(1x2) + 1,3,,,,,,,,,0,0,0,0,0,5,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,222.76273229997605,None,['3'],0,[1.5987601999659091],222.76273229997605,None,222.76273229997605,None,"[2.3867616000352427, 11.076642100000754, 2.373790099984035, 1.711826500017196, 3.937675500055775, 1.5987601999659091]",222.76273229997605,None,224.89428170002066,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P1,001,2019_Nov_12_1124,test_final,3.1.5,60.01925418360969,
Practice,10,(8/4) + 3,5,,,,,,,,,0,0,0,0,0,6,6,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,226.39282850001473,None,['5'],0,[1.924766100011766],226.39282850001473,None,226.39282850001473,None,"[2.3867616000352427, 11.076642100000754, 2.373790099984035, 1.711826500017196, 3.937675500055775, 1.5987601999659091, 1.924766100011766]",226.39282850001473,None,228.85711880004965,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P1,001,2019_Nov_12_1124,test_final,3.1.5,60.01925418360969,
Practice,15,(9/3) - 2,1,,,,,,,,,0,0,0,0,0,7,7,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,230.35524880001321,None,['1'],0,[1.4988490999676287],230.35524880001321,None,230.35524880001321,None,"[2.3867616000352427, 11.076642100000754, 2.373790099984035, 1.711826500017196, 3.937675500055775, 1.5987601999659091, 1.924766100011766, 1.4988490999676287]",230.35524880001321,None,232.3871604000451,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P1,001,2019_Nov_12_1124,test_final,3.1.5,60.01925418360969,
Practice,2,(1/1) - 1,0,,,,,,,,,0,0,0,0,0,8,8,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,233.88567540002987,None,['0'],0,[1.931581599987112],233.88567540002987,None,233.88567540002987,None,"[2.3867616000352427, 11.076642100000754, 2.373790099984035, 1.711826500017196, 3.937675500055775, 1.5987601999659091, 1.924766100011766, 1.4988490999676287, 1.931581599987112]",233.88567540002987,None,236.34983199997805,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P1,001,2019_Nov_12_1124,test_final,3.1.5,60.01925418360969,
Practice,13,(3x8) - 19 ,5,,,,,,,,,0,0,0,0,0,9,9,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,237.84825440007262,None,['5'],0,[3.760837099980563],237.84825440007262,None,237.84825440007262,None,"[2.3867616000352427, 11.076642100000754, 2.373790099984035, 1.711826500017196, 3.937675500055775, 1.5987601999659091, 1.924766100011766, 1.4988490999676287, 1.931581599987112, 3.760837099980563]",237.84825440007262,None,242.14426069997717,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P1,001,2019_Nov_12_1124,test_final,3.1.5,60.01925418360969,
Practice,14,(6/3) + 4 ,6,,,,,,,,,0,0,0,0,0,10,10,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,243.64271529996768,None,['6'],0,[2.7728658000705764],243.64271529996768,None,243.64271529996768,None,"[2.3867616000352427, 11.076642100000754, 2.373790099984035, 1.711826500017196, 3.937675500055775, 1.5987601999659091, 1.924766100011766, 1.4988490999676287, 1.931581599987112, 3.760837099980563, 2.7728658000705764]",243.64271529996768,None,246.95596130006015,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P1,001,2019_Nov_12_1124,test_final,3.1.5,60.01925418360969,
Practice,5,(3/3) + 2,3,,,,,,,,,0,0,0,0,0,11,11,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,248.45460220007226,None,['3'],0,[1.7834090000251308],248.45460220007226,None,248.45460220007226,None,"[2.3867616000352427, 11.076642100000754, 2.373790099984035, 1.711826500017196, 3.937675500055775, 1.5987601999659091, 1.924766100011766, 1.4988490999676287, 1.931581599987112, 3.760837099980563, 2.7728658000705764, 1.7834090000251308]",248.45460220007226,None,250.78594099998008,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P1,001,2019_Nov_12_1124,test_final,3.1.5,60.01925418360969,
Practice,12,(8/2) + 4,8,,,,,,,,,0,0,0,0,0,12,12,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,252.2842468000017,None,['8'],0,[2.439700399991125],252.2842468000017,None,252.2842468000017,None,"[2.3867616000352427, 11.076642100000754, 2.373790099984035, 1.711826500017196, 3.937675500055775, 1.5987601999659091, 1.924766100011766, 1.4988490999676287, 1.931581599987112, 3.760837099980563, 2.7728658000705764, 1.7834090000251308, 2.439700399991125]",252.2842468000017,None,255.2642209000187,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P1,001,2019_Nov_12_1124,test_final,3.1.5,60.01925418360969,
Practice,11,(5x3) - 7,8,,,,,,,,,0,0,0,0,0,13,13,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,256.7632285000291,None,['8'],0,[2.817879799986258],256.7632285000291,None,256.7632285000291,None,"[2.3867616000352427, 11.076642100000754, 2.373790099984035, 1.711826500017196, 3.937675500055775, 1.5987601999659091, 1.924766100011766, 1.4988490999676287, 1.931581599987112, 3.760837099980563, 2.7728658000705764, 1.7834090000251308, 2.439700399991125, 2.817879799986258]",256.7632285000291,None,260.12638769997284,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P1,001,2019_Nov_12_1124,test_final,3.1.5,60.01925418360969,
Practice,3,(7x2) - 5,9,,,,,,,,,0,0,0,0,0,14,14,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,261.62516699999105,None,['9'],0,[1.9246117000002414],261.62516699999105,None,261.62516699999105,None,"[2.3867616000352427, 11.076642100000754, 2.373790099984035, 1.711826500017196, 3.937675500055775, 1.5987601999659091, 1.924766100011766, 1.4988490999676287, 1.931581599987112, 3.760837099980563, 2.7728658000705764, 1.7834090000251308, 2.439700399991125, 2.817879799986258, 1.9246117000002414]",261.62516699999105,None,264.0889442000771,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P1,001,2019_Nov_12_1124,test_final,3.1.5,60.01925418360969,
,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9333333333333333,43.93995660007931,2.9293304400052875,78.59275421693037,2.2889991148524627,8.834948156324641,265.5883158000652,None,space,3.39784980006516,265.5883158000652,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P1,001,2019_Nov_12_1124,test_final,3.1.5,60.01925418360969,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,269.55090450006537,None,space,12.554364799987525,269.55090450006537,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P1,001,2019_Nov_12_1124,test_final,3.1.5,60.01925418360969,
Practice,6,(2x6) - 8,4,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,282.6715575000271,None,['4'],0,[2.510983500047587],282.6715575000271,None,282.6715575000271,None,282.6715575000271,None,1,285.2798037000466,None,285.2798037000466,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P1,001,2019_Nov_12_1124,test_final,3.1.5,60.01925418360969,
,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,286.6171327000484,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P1,001,2019_Nov_12_1124,test_final,3.1.5,60.01925418360969,
Practice,11,(5x3) - 7,8,,,,,,,,,,,,,,,,,0,0,0,0,1,0,1,0,0,0,0,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,287.91597800003365,None,['9'],0,[6.454586199950427],287.91597800003365,None,287.91597800003365,None,287.91597800003365,None,0,294.46745060000103,None,294.46745060000103,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P1,001,2019_Nov_12_1124,test_final,3.1.5,60.01925418360969,
Practice,15,(9/3) - 2,1,,,,,,,,,,,,,,,,,0,0,0,0,1,0,1,0,0,1,1,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,295.8081661000615,None,['1'],0,[5.254772400017828],295.8081661000615,None,295.8081661000615,None,295.8081661000615,None,1,301.1278707999736,None,301.1278707999736,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P1,001,2019_Nov_12_1124,test_final,3.1.5,60.01925418360969,
