Task,Trial,Problem,Operation_answer,next_level.thisRepN,next_level.thisTrialN,next_level.thisN,next_level.thisIndex,next_letter.thisRepN,next_letter.thisTrialN,next_letter.thisN,next_letter.thisIndex,repeat_practice.thisRepN,repeat_practice.thisTrialN,repeat_practice.thisN,repeat_practice.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,span_recall_prac.thisRepN,span_recall_prac.thisTrialN,span_recall_prac.thisN,span_recall_prac.thisIndex,span_size_prac.thisRepN,span_size_prac.thisTrialN,span_size_prac.thisN,span_size_prac.thisIndex,repeat_if_wrong_prac.thisRepN,repeat_if_wrong_prac.thisTrialN,repeat_if_wrong_prac.thisN,repeat_if_wrong_prac.thisIndex,span_recall.thisRepN,span_recall.thisTrialN,span_recall.thisN,span_recall.thisIndex,span_size.thisRepN,span_size.thisTrialN,span_size.thisN,span_size.thisIndex,repeat_if_wrong.thisRepN,repeat_if_wrong.thisTrialN,repeat_if_wrong.thisN,repeat_if_wrong.thisIndex,instructions_2.started,instructions_2.stopped,key_resp_4.keys,key_resp_4.rt,key_resp_4.started,key_resp_4.stopped,text_2.started,text_2.stopped,simple_recall,key_resp_5.keys,key_resp_5.rt,key_resp_5.started,key_resp_5.stopped,text_feedback.started,text_feedback.stopped,simple_recall_corr,simple_recall_corrkeys,instructions_3.started,instructions_3.stopped,instructions.started,instructions.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.started,key_resp_2.stopped,digit_answer,operation.started,operation.stopped,key_resp.keys,key_resp.corr,key_resp.rt,key_resp.started,key_resp.stopped,operation_feedback.started,operation_feedback.stopped,RT_list,instructions_8.started,instructions_8.stopped,feedback_msg.started,feedback_msg.stopped,processing_score,sumRT,meanRT,sumdiff,sd,RT,feedback_msg_2.started,feedback_msg_2.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.started,key_resp_3.stopped,instructions_4.started,instructions_4.stopped,key_resp_6.keys,key_resp_6.rt,key_resp_6.started,key_resp_6.stopped,operation_3.started,operation_3.stopped,key_resp_11.keys,key_resp_11.corr,key_resp_11.rt,key_resp_11.started,key_resp_11.stopped,operation_feedback_2.started,operation_feedback_2.stopped,instructions_9.started,instructions_9.stopped,operation_correct,feedback_msg_4.started,feedback_msg_4.stopped,operation_4.started,operation_4.stopped,text_3.started,text_3.stopped,complex_recall_prac,key_resp_9.keys,key_resp_9.corr,key_resp_9.rt,key_resp_9.started,key_resp_9.stopped,text_feedback_3.started,text_feedback_3.stopped,instructions_6.started,instructions_6.stopped,complex_prac_corr,feedback_msg_3.started,feedback_msg_3.stopped,instructions_7.started,instructions_7.stopped,key_resp_10.keys,key_resp_10.rt,key_resp_10.started,key_resp_10.stopped,operation_2.started,operation_2.stopped,key_resp_7.keys,key_resp_7.corr,key_resp_7.rt,key_resp_7.started,key_resp_7.stopped,operation_feedback_3.started,operation_feedback_3.stopped,instructions_10.started,instructions_10.stopped,feedback_msg_5.started,feedback_msg_5.stopped,operation_5.started,operation_5.stopped,text.started,text.stopped,complex_recall,key_resp_8.keys,key_resp_8.corr,key_resp_8.rt,key_resp_8.started,key_resp_8.stopped,text_feedback_2.started,text_feedback_2.stopped,complex_recall_corr,complex_recall_corrkeys,instructions_5.started,instructions_5.stopped,participant,session,date,expName,psychopyVersion,frameRate
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,442.8707014,None,,,,,,,,,,,,,S3,1,2019_Nov_19_1106,test_final,3.1.5,60.18860702
Practice,6,(2x6) - 8,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,3,0,3,0,0,0,0,5,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,444.1862344,None,['4'],0,[1.281165799999144],444.1862344,None,444.1862344,None,444.1862344,None,445.5370552,None,445.5370552,None,,,,,,,,,,,,,,,S3,1,2019_Nov_19_1106,test_final,3.1.5,60.18860702
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,446.8667136,None,,,,,,,,,,,,,S3,1,2019_Nov_19_1106,test_final,3.1.5,60.18860702
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,trnv,"['t', 'r', 'n', 'v']",0,"[0.4843133999966085, 0.706789400006528, 0.966331400006311, 1.2615534000069601, 2.271143799996935]",448.1656677,None,448.1656677,None,1,TRNV,448.1656677,None,S3,1,2019_Nov_19_1106,test_final,3.1.5,60.18860702
Practice,8,(3/3) + 5,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,3,0,0,0,0,0,0,0,0,7,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,451.012852,None,['6'],0,[1.8910328000056325],451.012852,None,451.012852,None,451.012852,None,452.9725401,None,452.9725401,None,,,,,,,,,,,,,,,S3,1,2019_Nov_19_1106,test_final,3.1.5,60.18860702
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,3,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,454.3095754,None,,,,,,,,,,,,,S3,1,2019_Nov_19_1106,test_final,3.1.5,60.18860702
Practice,9,(4/2) + 5,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,3,0,1,0,1,0,0,0,0,8,,,,,,,,,,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,455.6250102,None,['7'],0,[1.7533732000010787],455.6250102,None,455.6250102,None,455.6250102,None,457.4515359,None,457.4515359,None,,,,,,,,,,,,,,,S3,1,2019_Nov_19_1106,test_final,3.1.5,60.18860702
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,3,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,458.805874,None,,,,,,,,,,,,,S3,1,2019_Nov_19_1106,test_final,3.1.5,60.18860702
Practice,14,(6/3) + 4 ,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,3,0,2,0,2,0,0,0,0,13,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,460.1213788,None,['6'],0,[1.7317213999922387],460.1213788,None,460.1213788,None,460.1213788,None,461.9118706,None,461.9118706,None,,,,,,,,,,,,,,,S3,1,2019_Nov_19_1106,test_final,3.1.5,60.18860702
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,3,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,463.2682461,None,,,,,,,,,,,,,S3,1,2019_Nov_19_1106,test_final,3.1.5,60.18860702
Practice,12,(8/2) + 4,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,3,0,3,0,3,0,0,0,0,11,,,,,,,,,,,,,,,,,,,,,,,,,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,464.5834545,None,['8'],0,[1.8470945000008214],464.5834545,None,464.5834545,None,464.5834545,None,466.5205737,None,466.5205737,None,,,,,,,,,,,,,,,S3,1,2019_Nov_19_1106,test_final,3.1.5,60.18860702
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,3,0,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,467.8635491,None,,,,,,,,,,,,,S3,1,2019_Nov_19_1106,test_final,3.1.5,60.18860702
Practice,10,(8/4) + 3,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,3,0,4,0,4,0,0,0,0,9,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,469.1789736,None,['5'],0,[2.1035160000028554],469.1789736,None,469.1789736,None,469.1789736,None,471.3743096,None,471.3743096,None,,,,,,,,,,,,,,,S3,1,2019_Nov_19_1106,test_final,3.1.5,60.18860702
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,3,0,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,472.7254487,None,,,,,,,,,,,,,S3,1,2019_Nov_19_1106,test_final,3.1.5,60.18860702
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lxvtq,"['l', 'x', 'v', 't', 'q']",0,"[0.9518095000094036, 1.2043402999988757, 1.5083983000076842, 1.7560999999986961, 2.29697060000035, 2.5983631999988575]",474.0075057,None,474.0075057,None,1,LXVTQ,474.0075057,None,S3,1,2019_Nov_19_1106,test_final,3.1.5,60.18860702
Practice,14,(6/3) + 4 ,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,0,0,0,0,0,0,0,13,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,477.1878069,None,['6'],0,[1.3930796999920858],477.1878069,None,477.1878069,None,477.1878069,None,478.6708525,None,478.6708525,None,,,,,,,,,,,,,,,S3,1,2019_Nov_19_1106,test_final,3.1.5,60.18860702
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,480.0181593,None,,,,,,,,,,,,,S3,1,2019_Nov_19_1106,test_final,3.1.5,60.18860702
Practice,5,(3/3) + 2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,1,0,1,0,0,0,0,4,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,481.3338039,None,['3'],0,[2.1106777999957558],481.3338039,None,481.3338039,None,481.3338039,None,483.5284871,None,483.5284871,None,,,,,,,,,,,,,,,S3,1,2019_Nov_19_1106,test_final,3.1.5,60.18860702
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,484.880348,None,,,,,,,,,,,,,S3,1,2019_Nov_19_1106,test_final,3.1.5,60.18860702
Practice,3,(7x2) - 5,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,2,0,2,0,0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,486.1954818,None,['9'],0,[1.8874183000007179],486.1954818,None,486.1954818,None,486.1954818,None,488.1759481,None,488.1759481,None,,,,,,,,,,,,,,,S3,1,2019_Nov_19_1106,test_final,3.1.5,60.18860702
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,489.5253465,None,,,,,,,,,,,,,S3,1,2019_Nov_19_1106,test_final,3.1.5,60.18860702
Practice,12,(8/2) + 4,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,3,0,3,0,0,0,0,11,,,,,,,,,,,,,,,,,,,,,,,,,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,490.8411015,None,['8'],0,[1.6844189999974333],490.8411015,None,490.8411015,None,490.8411015,None,492.6161326,None,492.6161326,None,,,,,,,,,,,,,,,S3,1,2019_Nov_19_1106,test_final,3.1.5,60.18860702
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,493.9545238,None,,,,,,,,,,,,,S3,1,2019_Nov_19_1106,test_final,3.1.5,60.18860702
Practice,5,(3/3) + 2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,4,0,4,0,0,0,0,4,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,495.2866218,None,['3'],0,[1.3811780999967596],495.2866218,None,495.2866218,None,495.2866218,None,496.7624617,None,496.7624617,None,,,,,,,,,,,,,,,S3,1,2019_Nov_19_1106,test_final,3.1.5,60.18860702
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,498.1172444,None,,,,,,,,,,,,,S3,1,2019_Nov_19_1106,test_final,3.1.5,60.18860702
Practice,10,(8/4) + 3,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,5,0,5,0,0,0,0,9,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,499.4162075,None,['5'],0,[2.453886000002967],499.4162075,None,499.4162075,None,499.4162075,None,501.9584644,None,501.9584644,None,,,,,,,,,,,,,,,S3,1,2019_Nov_19_1106,test_final,3.1.5,60.18860702
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,503.295536,None,,,,,,,,,,,,,S3,1,2019_Nov_19_1106,test_final,3.1.5,60.18860702
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sqlxrv,"['s', 'q', 'l', 'x', 'r', 'v']",0,"[1.2431269000080647, 1.8149525000044378, 2.337329200003296, 2.726398500002688, 3.823700100008864, 4.434633199998643, 4.819981799999368]",504.5942916,None,504.5942916,None,1,SQLXRV,504.5942916,None,S3,1,2019_Nov_19_1106,test_final,3.1.5,60.18860702
Practice,13,(3x8) - 19 ,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,0,0,0,0,0,0,0,12,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,509.9885153,None,['5'],0,[1.4875012999982573],509.9885153,None,509.9885153,None,509.9885153,None,511.553494,None,511.553494,None,,,,,,,,,,,,,,,S3,1,2019_Nov_19_1106,test_final,3.1.5,60.18860702
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,512.886046,None,,,,,,,,,,,,,S3,1,2019_Nov_19_1106,test_final,3.1.5,60.18860702
Practice,14,(6/3) + 4 ,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,1,0,1,0,0,0,0,13,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,514.2017223,None,['6'],0,[1.9575025999947684],514.2017223,None,514.2017223,None,514.2017223,None,516.247917,None,516.247917,None,,,,,,,,,,,,,,,S3,1,2019_Nov_19_1106,test_final,3.1.5,60.18860702
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,517.5815938,None,,,,,,,,,,,,,S3,1,2019_Nov_19_1106,test_final,3.1.5,60.18860702
Practice,2,(1/1) - 1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,2,0,2,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,518.9133633,None,['0'],0,[2.356794199993601],518.9133633,None,518.9133633,None,518.9133633,None,521.3580947,None,521.3580947,None,,,,,,,,,,,,,,,S3,1,2019_Nov_19_1106,test_final,3.1.5,60.18860702
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,522.6932495,None,,,,,,,,,,,,,S3,1,2019_Nov_19_1106,test_final,3.1.5,60.18860702
Practice,8,(3/3) + 5,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,3,0,3,0,0,0,0,7,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,524.0252369,None,['6'],0,[2.7112226000026567],524.0252369,None,524.0252369,None,524.0252369,None,526.8381231,None,526.8381231,None,,,,,,,,,,,,,,,S3,1,2019_Nov_19_1106,test_final,3.1.5,60.18860702
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,528.1878717,None,,,,,,,,,,,,,S3,1,2019_Nov_19_1106,test_final,3.1.5,60.18860702
Practice,7,(4x6) - 17,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,4,0,4,0,0,0,0,6,,,,,,,,,,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,529.5032807,None,['7'],0,[3.1246802999958163],529.5032807,None,529.5032807,None,529.5032807,None,532.71467,None,532.71467,None,,,,,,,,,,,,,,,S3,1,2019_Nov_19_1106,test_final,3.1.5,60.18860702
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,534.0654127,None,,,,,,,,,,,,,S3,1,2019_Nov_19_1106,test_final,3.1.5,60.18860702
Practice,10,(8/4) + 3,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,5,0,5,0,0,0,0,9,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,535.3808558,None,['5'],0,[1.47000040000421],535.3808558,None,535.3808558,None,535.3808558,None,536.9428448,None,536.9428448,None,,,,,,,,,,,,,,,S3,1,2019_Nov_19_1106,test_final,3.1.5,60.18860702
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,538.2947674,None,,,,,,,,,,,,,S3,1,2019_Nov_19_1106,test_final,3.1.5,60.18860702
Practice,5,(3/3) + 2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,6,0,6,0,0,0,0,4,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,539.6101288,None,['3'],0,[3.7952181000000564],539.6101288,None,539.6101288,None,539.6101288,None,543.497516,None,543.497516,None,,,,,,,,,,,,,,,S3,1,2019_Nov_19_1106,test_final,3.1.5,60.18860702
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,544.8548087,None,,,,,,,,,,,,,S3,1,2019_Nov_19_1106,test_final,3.1.5,60.18860702
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,qjrjhtx,"['q', 'j', 'r', 'j', 'h', 't', 'x']",0,"[1.6590365000010934, 1.946502299993881, 2.336628999997629, 2.9954735999926925, 4.015384199999971, 4.275806799996644, 4.853481400001328, 5.243568399993819]",546.1371786,None,546.1371786,None,0,QVRJHTX,546.1371786,None,S3,1,2019_Nov_19_1106,test_final,3.1.5,60.18860702
Practice,3,(7x2) - 5,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,6,0,0,0,0,0,0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,551.9645979,None,['9'],0,[1.7162682999914978],551.9645979,None,551.9645979,None,551.9645979,None,553.7607167,None,553.7607167,None,,,,,,,,,,,,,,,S3,1,2019_Nov_19_1106,test_final,3.1.5,60.18860702
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,6,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,555.1113189,None,,,,,,,,,,,,,S3,1,2019_Nov_19_1106,test_final,3.1.5,60.18860702
Practice,8,(3/3) + 5,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,6,0,1,0,1,0,0,0,0,7,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,556.4268405,None,['6'],0,[1.643299699993804],556.4268405,None,556.4268405,None,556.4268405,None,558.1362883,None,558.1362883,None,,,,,,,,,,,,,,,S3,1,2019_Nov_19_1106,test_final,3.1.5,60.18860702
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,6,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,559.4899393,None,,,,,,,,,,,,,S3,1,2019_Nov_19_1106,test_final,3.1.5,60.18860702
Practice,15,(9/3) - 2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,6,0,2,0,2,0,0,0,0,14,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,560.8392362,None,['1'],0,[1.3336424000008265],560.8392362,None,560.8392362,None,560.8392362,None,562.2582804,None,562.2582804,None,,,,,,,,,,,,,,,S3,1,2019_Nov_19_1106,test_final,3.1.5,60.18860702
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,6,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,563.6032269,None,,,,,,,,,,,,,S3,1,2019_Nov_19_1106,test_final,3.1.5,60.18860702
